frame_idx,complexity_score,residual_bits,actual_bits_used,target_bits,sideinfo_bits,gain_bits,tonal_bits,num_tonals,attack_ratio,transient_triggered,matrix_primary,matrix_modes,matrix_changed,weight_sum,weight_delta,gain_sum,gain_delta,gain_nonzero_bands,weight_vectors,gain_vectors
58,150.0,474.0,624.0,1536.0,1492.0,690.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
59,200.0,431.0,631.0,1536.0,1499.0,697.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
60,123.0,368.0,491.0,1536.0,1356.0,554.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
61,236.0,392.0,628.0,1536.0,1528.0,726.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
62,271.0,359.0,630.0,1536.0,1498.0,696.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
63,0.0,270.0,270.0,1536.0,1135.0,333.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
64,169.0,439.0,608.0,1536.0,1507.0,705.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
65,200.0,415.0,615.0,1536.0,1511.0,709.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
66,225.0,382.0,607.0,1536.0,1475.0,673.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
67,153.0,422.0,575.0,1536.0,1443.0,641.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
68,26.0,599.0,625.0,1536.0,1524.0,722.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
69,0.0,604.0,604.0,1536.0,1472.0,670.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
70,-13.0,640.0,627.0,1536.0,1511.0,709.0,793.0,0.0,1.0,0,3,3,0,1.0,1.0,0.0,0.0,0.0,0;0;1;0 | 0;0;1;0,0;0;0;0 | 0;0;0;0
71,-33.0,648.0,615.0,1536.0,1519.0,717.0,793.0,0.0,1.0,0,3,3,0,3.0,2.0,0.0,0.0,0.0,3;0;0;0 | 3;0;0;0,0;0;0;0 | 0;0;0;0
72,71.0,549.0,620.0,1536.0,1518.0,716.0,793.0,0.0,1.0,0,3,3,0,0.0,3.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
73,202.0,410.0,612.0,1536.0,1483.0,681.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
74,174.0,457.0,631.0,1536.0,1502.0,700.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
75,126.0,487.0,613.0,1536.0,1484.0,682.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
76,148.0,313.0,461.0,1536.0,1332.0,530.0,793.0,0.0,1.0,0,3,3,0,1.0,1.0,0.0,0.0,0.0,1;0;0;0 | 1;0;0;0,0;0;0;0 | 0;0;0;0
77,150.0,433.0,583.0,1536.0,1527.0,725.0,793.0,0.0,1.0,0,3,3,0,0.0,1.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
78,140.0,482.0,622.0,1536.0,1517.0,715.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
79,196.0,430.0,626.0,1536.0,1521.0,719.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
80,139.0,400.0,539.0,1536.0,1514.0,712.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
81,216.0,379.0,595.0,1536.0,1503.0,701.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
82,210.0,415.0,625.0,1536.0,1520.0,718.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
83,196.0,418.0,614.0,1536.0,1509.0,707.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
84,39.0,556.0,595.0,1536.0,1517.0,715.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
85,190.0,425.0,615.0,1536.0,1510.0,708.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
86,205.0,417.0,622.0,1536.0,1517.0,715.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
87,187.0,415.0,602.0,1536.0,1511.0,709.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
88,225.0,374.0,599.0,1536.0,1524.0,722.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
89,178.0,433.0,611.0,1536.0,1506.0,704.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
90,131.0,501.0,632.0,1536.0,1527.0,725.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
91,78.0,512.0,590.0,1536.0,1526.0,724.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
92,107.0,354.0,461.0,1536.0,1338.0,536.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
93,200.0,411.0,611.0,1536.0,1525.0,723.0,793.0,51791396.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
94,209.0,385.0,594.0,1536.0,1474.0,672.0,793.0,51841516.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
95,205.0,282.0,487.0,1536.0,1367.0,565.0,793.0,51816428.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
96,9.0,614.0,623.0,1536.0,1523.0,721.0,793.0,51791340.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
97,-84.0,702.0,618.0,1536.0,1524.0,722.0,793.0,51841516.0,1.0,0,3,3,0,2.0,2.0,0.0,0.0,0.0,0;0;2;0 | 0;0;2;0,0;0;0;0 | 0;0;0;0
98,-97.0,697.0,600.0,1536.0,1523.0,721.0,793.0,51816428.0,1.0,0,3,3,0,3.0,1.0,0.0,0.0,0.0,3;0;0;0 | 3;0;0;0,0;0;0;0 | 0;0;0;0
99,19.0,603.0,622.0,1536.0,1514.0,712.0,793.0,51791340.0,1.0,0,3,3,0,1.0,2.0,0.0,0.0,0.0,0;0;0;1 | 0;0;0;1,0;0;0;0 | 0;0;0;0
100,-171.0,741.0,570.0,1536.0,1528.0,726.0,793.0,51841516.0,1.0,0,3,3,0,0.0,1.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
101,-34.0,648.0,614.0,1536.0,1525.0,723.0,793.0,51816428.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
102,61.0,557.0,618.0,1536.0,1524.0,722.0,793.0,51791340.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
103,0.0,585.0,585.0,1536.0,1518.0,716.0,793.0,51841516.0,1.0,0,3,3,0,1.0,1.0,0.0,0.0,0.0,0;1;0;0 | 0;1;0;0,0;0;0;0 | 0;0;0;0
104,-48.0,659.0,611.0,1536.0,1528.0,726.0,793.0,51816428.0,1.0,0,3,3,0,0.0,1.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
105,-200.0,817.0,617.0,1536.0,1523.0,721.0,793.0,51791340.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
106,-320.0,899.0,579.0,1536.0,1526.0,724.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
107,-368.0,984.0,616.0,1536.0,1527.0,725.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
108,-191.0,815.0,624.0,1536.0,1525.0,723.0,793.0,0.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
109,-36.0,656.0,620.0,1536.0,1527.0,725.0,793.0,0.0,1.2857142857142858,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
110,-42.0,636.0,594.0,1536.0,1528.0,726.0,793.0,0.0,1.5486722222154705,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
111,31.0,562.0,593.0,1536.0,1523.0,721.0,793.0,0.0,1.5486722222154705,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
112,22.0,605.0,627.0,1536.0,1526.0,724.0,793.0,0.0,4.303867986505707,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
113,-109.0,728.0,619.0,1536.0,1527.0,725.0,793.0,0.0,4.303867986505707,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
114,-47.0,634.0,587.0,1536.0,1523.0,721.0,793.0,0.0,1.0,0,3,3,0,3.0,3.0,0.0,0.0,0.0,0;0;0;3 | 0;0;0;3,0;0;0;0 | 0;0;0;0
115,29.0,574.0,603.0,1536.0,1492.0,690.0,793.0,0.0,1.0,0,3,3,0,9.0,6.0,7.0,7.0,1.0,0;0;0;9 | 0;0;0;9,0;0;0;7 | 0;0;0;7
116,0.0,566.0,566.0,1536.0,1455.0,653.0,793.0,0.0,1.0,0,3,3,0,3.0,6.0,0.0,7.0,0.0,0;0;0;3 | 0;0;0;3,0;0;0;0 | 0;0;0;0
117,74.0,470.0,544.0,1536.0,1433.0,631.0,793.0,0.0,1.0,0,3,3,0,4.0,1.0,0.0,0.0,0.0,0;0;4;0 | 0;0;4;0,0;0;0;0 | 0;0;0;0
118,134.0,438.0,572.0,1536.0,1461.0,659.0,793.0,0.0,1.0,0,3,3,0,10.0,6.0,7.0,7.0,1.0,0;8;2;0 | 0;8;2;0,0;7;0;0 | 0;7;0;0
119,105.0,494.0,599.0,1536.0,1528.0,726.0,793.0,0.0,1.0,0,3,3,0,8.0,2.0,7.0,0.0,1.0,0;8;0;0 | 0;8;0;0,0;7;0;0 | 0;7;0;0
120,126.0,500.0,626.0,1536.0,1515.0,713.0,793.0,0.0,1.0,0,3,3,0,12.0,4.0,7.0,0.0,1.0,8;4;0;0 | 8;4;0;0,7;0;0;0 | 7;0;0;0
121,119.0,424.0,543.0,1536.0,1432.0,630.0,793.0,0.0,1.0,0,3,3,0,2.0,10.0,0.0,7.0,0.0,2;0;0;0 | 2;0;0;0,0;0;0;0 | 0;0;0;0
122,0.0,366.0,366.0,1536.0,1255.0,453.0,793.0,0.0,1.0,0,3,3,0,1.0,1.0,0.0,0.0,0.0,1;0;0;0 | 1;0;0;0,0;0;0;0 | 0;0;0;0
123,113.0,512.0,625.0,1536.0,1514.0,712.0,793.0,0.0,1.0,0,3,3,0,6.0,5.0,7.0,7.0,1.0,6;0;0;0 | 6;0;0;0,7;0;0;0 | 7;0;0;0
124,108.0,486.0,594.0,1536.0,1522.0,720.0,793.0,0.0,1.0,0,3,3,0,8.0,2.0,7.0,0.0,1.0,2;6;0;0 | 2;6;0;0,0;7;0;0 | 0;7;0;0
125,145.0,465.0,610.0,1536.0,1499.0,697.0,793.0,0.0,1.0,0,3,3,0,6.0,2.0,7.0,0.0,1.0,0;6;0;0 | 0;6;0;0,0;7;0;0 | 0;7;0;0
126,110.0,459.0,569.0,1536.0,1458.0,656.0,793.0,0.0,1.0,0,3,3,0,3.0,3.0,0.0,7.0,0.0,0;0;3;0 | 0;0;3;0,0;0;0;0 | 0;0;0;0
127,61.0,515.0,576.0,1536.0,1465.0,663.0,793.0,0.0,1.0,0,3,3,0,0.0,3.0,0.0,0.0,0.0,0;0;0;0 | 0;0;0;0,0;0;0;0 | 0;0;0;0
