frame_idx,complexity_score,residual_bits,actual_bits_used,target_bits,sideinfo_bits,gain_bits,tonal_bits,num_tonals,attack_ratio,transient_triggered,matrix_primary,matrix_modes,matrix_changed,weight_sum,weight_delta,gain_sum,gain_delta,gain_nonzero_bands,weight_vectors,gain_vectors
1134,-40.0,1427.5,1387.5,1536.0,1527.5,1513.5,5.0,0.0,1.8341233588243055,0,3,3,0,198.0,5.0,17.0,1.0,4.0,54;50;44;48 | 53;51;46;50,6;4;3;4 | 6;4;3;4
1135,37.0,1364.0,1401.0,1536.0,1527.5,1513.5,5.0,0.0,1.7857141882268142,0,3,3,0,200.5,2.5,18.5,1.5,4.0,53;52;46;48 | 54;49;48;51,6;5;3;4 | 6;4;4;5
1136,-42.0,1391.0,1349.0,1536.0,1527.5,1459.5,5.0,0.0,1.9856001633886877,0,3,3,0,199.0,1.5,17.0,1.5,4.0,53;50;46;50 | 50;51;47;51,6;4;3;4 | 6;4;3;4
1137,62.5,1330.0,1392.5,1536.0,1527.0,1513.0,5.0,0.0,1.3882578214009602,0,3,3,0,207.0,8.0,18.5,1.5,4.0,53;57;49;49 | 52;57;48;49,6;6;4;3 | 6;6;3;3
1138,22.5,1382.0,1404.5,1536.0,1528.0,1514.0,5.0,0.0,1.324424038308031,0,3,3,0,202.0,5.0,18.0,0.5,4.0,51;53;48;50 | 51;54;47;50,6;5;3;4 | 6;5;3;4
1139,53.5,1333.5,1387.0,1536.0,1526.0,1512.0,5.0,0.0,1.6506468126723137,0,3,3,0,204.0,2.0,18.5,0.5,4.0,52;54;47;53 | 51;49;49;53,6;5;3;5 | 6;3;4;5
1140,51.5,1329.5,1381.0,1536.0,1527.5,1513.5,5.0,0.0,1.4364538978310004,0,3,3,0,202.5,1.5,17.0,1.5,4.0,54;49;48;52 | 53;48;48;53,6;3;3;4 | 6;4;3;5
1141,93.0,1307.0,1400.0,1536.0,1528.0,1514.0,5.0,0.0,1.70643949508667,0,3,3,0,199.5,3.0,17.5,0.5,4.0,51;48;47;54 | 51;49;46;53,6;3;3;5 | 6;4;3;5
1142,65.0,1312.5,1377.5,1536.0,1526.0,1512.0,5.0,0.0,1.5555555025736492,0,3,3,0,199.5,0.0,17.5,0.0,4.0,51;51;46;50 | 53;52;48;48,6;4;3;4 | 6;5;3;4
1143,25.5,1364.0,1389.5,1536.0,1528.0,1514.0,5.0,0.0,1.993548191261125,0,3,3,0,205.0,5.5,19.0,1.5,4.0,54;52;46;52 | 52;52;49;53,6;5;3;5 | 6;4;4;5
1144,79.5,1331.0,1410.5,1536.0,1527.5,1513.5,5.0,0.0,1.5576679456202223,0,3,3,0,200.0,5.0,18.5,0.5,4.0,52;51;50;51 | 51;48;47;50,6;4;4;4 | 7;4;4;4
1145,35.0,1372.5,1407.5,1536.0,1526.5,1512.5,5.0,0.0,2.3763440039850052,1,3,3,0,204.0,4.0,17.5,1.0,4.0,53;51;48;54 | 51;49;47;55,6;4;3;5 | 6;3;3;5
1146,63.0,1335.0,1398.0,1536.0,1526.5,1512.5,5.0,0.0,2.4443139353129744,1,3,3,0,202.5,1.5,18.5,1.0,4.0,49;51;49;54 | 52;50;47;53,6;4;4;5 | 6;4;3;5
1147,18.5,1394.5,1413.0,1536.0,1528.0,1514.0,5.0,0.0,1.8125578861915628,0,3,3,0,201.0,1.5,18.0,0.5,4.0,53;48;49;54 | 51;47;46;54,6;3;4;5 | 6;3;3;6
1148,29.5,1385.0,1414.5,1536.0,1527.5,1513.5,5.0,0.0,1.7329546610514324,0,3,3,0,197.5,3.5,17.5,0.5,4.0,52;50;48;48 | 52;50;43;52,6;4;4;3 | 6;4;3;5
1149,76.5,1337.5,1414.0,1536.0,1528.0,1514.0,5.0,0.0,2.694343689329801,1,3,3,0,197.5,0.0,18.5,1.0,4.0,50;51;44;53 | 51;49;45;52,6;5;3;5 | 6;4;3;5
1150,67.0,1346.5,1413.5,1536.0,1527.5,1513.5,5.0,0.0,1.7638888359069824,0,3,3,0,197.0,0.5,18.0,0.5,4.0,50;47;42;54 | 50;51;48;52,6;3;3;6 | 6;4;3;5
1151,42.0,1359.5,1401.5,1536.0,1528.0,1496.0,5.0,0.0,1.4208010832884872,0,3,3,0,201.5,4.5,17.0,1.0,4.0,53;50;47;50 | 51;50;49;53,6;4;3;3 | 6;4;3;5
1152,59.0,1336.5,1395.5,1536.0,1527.5,1513.5,5.0,0.0,1.4274437375505136,0,3,3,0,204.0,2.5,17.0,0.0,4.0,57;51;46;51 | 57;49;46;51,6;4;3;4 | 6;4;3;4
1153,68.5,1295.5,1364.0,1536.0,1527.5,1513.5,5.0,0.0,1.517140089680437,0,3,3,0,202.5,1.5,19.0,2.0,4.0,58;52;45;48 | 58;48;45;51,7;5;3;4 | 7;4;3;5
1154,47.5,1322.5,1370.0,1536.0,1527.5,1509.0,5.0,0.0,2.094300241281715,1,3,3,0,199.0,3.5,18.5,0.5,4.0,56;49;47;51 | 55;46;44;50,7;4;4;5 | 6;4;3;4
1155,136.5,1283.5,1420.0,1536.0,1527.0,1513.0,5.0,0.0,2.022067604069172,1,3,3,0,202.0,3.0,20.0,1.5,4.0,56;49;47;51 | 55;49;50;47,7;4;4;5 | 7;4;5;4
1156,73.5,1314.5,1388.0,1536.0,1528.0,1514.0,5.0,0.0,1.7296848876705855,0,3,3,0,203.0,1.0,17.5,2.5,4.0,54;50;49;50 | 55;47;50;51,6;4;4;4 | 6;3;4;4
1157,90.5,1300.0,1390.5,1536.0,1527.0,1508.5,5.0,0.0,1.2988116580235578,0,3,3,0,196.5,6.5,18.0,0.5,4.0,52;46;46;48 | 51;49;50;51,6;3;3;4 | 7;4;4;5
1158,95.5,1313.5,1409.0,1536.0,1528.0,1514.0,5.0,0.0,1.993227785544553,0,3,3,0,202.5,6.0,18.5,0.5,4.0,54;49;46;52 | 54;48;51;51,7;4;4;5 | 6;3;4;4
1159,52.0,1311.5,1363.5,1536.0,1527.0,1513.0,5.0,0.0,1.5871213277180989,0,3,3,0,201.0,1.5,17.5,1.0,4.0,52;50;45;53 | 54;49;48;51,6;4;3;5 | 6;4;3;4
1160,64.0,1343.5,1407.5,1536.0,1526.5,1503.5,5.0,0.0,1.4980192879781093,0,3,3,0,205.5,4.5,19.0,1.5,4.0,51;49;54;52 | 55;47;52;51,6;4;5;5 | 6;3;5;4
1161,159.5,1220.5,1380.0,1536.0,1526.5,1512.5,5.0,0.0,1.4217173258463542,0,3,3,0,201.5,4.0,19.0,0.0,4.0,55;51;45;51 | 53;52;50;46,7;4;4;4 | 7;4;4;4
1162,115.5,1203.5,1319.0,1536.0,1527.5,1513.5,5.0,0.0,1.0,0,3,3,0,202.0,0.5,20.0,1.0,4.0,54;54;46;49 | 51;54;48;48,7;5;4;4 | 7;5;4;4
1163,179.5,1187.5,1367.0,1536.0,1528.0,1514.0,5.0,0.0,1.2544190883636475,0,3,3,0,198.5,3.5,19.5,0.5,4.0,55;48;46;52 | 54;51;45;46,7;4;4;4 | 7;4;4;5
1164,207.0,1186.5,1393.5,1536.0,1527.0,1513.0,5.0,0.0,2.100000190138861,1,3,3,0,195.5,3.0,19.5,0.0,4.0,50;52;47;50 | 49;51;44;48,7;4;4;4 | 7;4;4;5
