sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
Badlands,6,0,29,1536,1528,5,1514,9,1298,1368,70,0,0,0,0,0,0.9171974745148452,3,43;45;40;38,6;5;3;3,1.401298464324817e-44;6.604166507720947;5.9375;3.2708332538604736;3;2.2708332538604736;1.6041666269302368;0.9375
Badlands,6,1,29,1536,1526,5,1512,9,1321,1399,78,0,0,0,0,0,1,3,50;41;38;39,7;4;3;3,1.401298464324817e-44;6;4.471590518951416;3;3;2.1382572650909424;0.8049240112304688;0.8049240112304688
Badlands,7,0,29,1536,1527,5,1513,9,1431,1399,-32,0,0,0,0,0,1,3,45;45;40;35,6;5;4;3,1.401298464324817e-44;6.189393997192383;3.189393997192383;3;3;2.189393997192383;1.1893939971923828;0.8560606837272644
Badlands,7,1,29,1536,1528,5,1514,9,1413,1413,0,0,0,0,0,0,1.7473462079507087,3,45;45;39;37,6;5;3;3,1.401298464324817e-44;6;5.225378513336182;3.5587120056152344;3;2.5587120056152344;0.8920453190803528;1.5587120056152344
Badlands,8,0,29,1536,1527,5,1486,36,1428,1390,-38,0,0,0,0,0,1,3,55;50;46;47,6;6;4;5,1.401298464324817e-44;6;5.170454502105713;3.170454740524292;3;2.170454740524292;1.5037879943847656;1.5037879943847656
Badlands,8,1,29,1536,1528,5,1478,45,1559,1369,-190,0,0,0,0,0,1.1496216600554652,3,52;54;49;45,6;6;5;4,1.401298464324817e-44;6.122348308563232;6.122348308563232;4.455681800842285;5.122348308563232;3.789015293121338;2.789015293121338;3.1223487854003906
Badlands,9,0,29,1536,1528,5,1505,18,1572,1412,-160,0,0,0,0,0,1.0510100523630779,3,56;51;47;45,7;6;4;4,1.401298464324817e-44;6;6.306060314178467;4.972727298736572;4.6393938064575195;4.306060791015625;3.6393940448760986;3.306060791015625
Badlands,9,1,29,1536,1527,5,1513,9,1499,1349,-150,0,0,0,0,0,1.2431610249731637,3,55;50;48;46,7;6;5;4,1.401298464324817e-44;8.074999809265137;6.4083333015441895;4.741666316986084;4.4083333015441895;2.741666793823242;3.4083333015441895;2.075000047683716
Badlands,10,0,29,1536,1525,5,1511,9,1344,1410,66,0,0,0,0,0,1,3,48;51;44;42,7;7;4;4,1.401298464324817e-44;7.590151786804199;5.923485279083252;5.2568182945251465;4.256818771362305;2.923485279083252;2.923485279083252;2.2568185329437256
Badlands,10,1,29,1536,1528,5,1514,9,1321,1415,94,0,0,0,0,0,1.010101079940796,3,51;51;45;40,6;6;4;3,1.401298464324817e-44;6;6.060606479644775;3.7272732257843018;3.0606067180633545;2.0606067180633545;1.060606598854065;1.060606598854065
Badlands,11,0,29,1536,1528,5,1514,9,1325,1402,77,0,0,0,0,0,1.3606556182393659,3,46;47;40;39,6;6;3;3,1.401298464324817e-44;6;5.9242424964904785;3.9242427349090576;3;1.5909093618392944;0.9242426753044128;1.2575759887695312
Badlands,11,1,29,1536,1528,5,1514,9,1349,1403,54,0,0,0,0,0,1,3,52;46;39;38,7;5;3;3,1.401298464324817e-44;6;5.242424011230469;3;3;2.2424240112304688;1.575757384300232;1.2424240112304688
Badlands,12,0,29,1536,1528,5,1514,9,1321,1417,96,0,0,0,0,0,1.7011954251820616,3,45;46;43;39,6;6;5;4,1.401298464324817e-44;6.9507575035095215;4.9507575035095215;3;3;1.950757384300232;0.9507573246955872;1.6174240112304688
Badlands,12,1,29,1536,1528,5,1514,9,1356,1356,0,0,0,0,0,1,2.275362264306277,3,46;38;40;37,6;3;4;4,1.401298464324817e-44;6;5.5227274894714355;4.5227274894714355;3.189393997192383;2.856060743331909;0.5227273106575012;1.1893939971923828
Badlands,13,0,29,1536,1527,5,1513,9,1439,1393,-46,0,0,0,0,0,1.1672979990641277,3,46;42;38;36,6;5;4;3,1.401298464324817e-44;6;3;3.501893997192383;3;2.168560743331909;2.168560743331909;1.1685606241226196
Badlands,13,1,29,1536,1528,5,1514,9,1468,1407,-61,0,0,0,0,0,1,3,47;45;40;40,6;6;4;4,1.401298464324817e-44;6.215909481048584;4.882575988769531;3.5492427349090576;3;2.8825759887695312;1.8825759887695312;1.8825759887695312
Badlands,14,0,29,1536,1527,5,1468,54,1454,1368,-86,0,0,0,0,1,3.4387983886723292,3,51;51;42;42,7;6;3;3,1.401298464324817e-44;6.4867424964904785;5.820075988769531;4.153409481048584;4.153409481048584;0.8200759887695312;2.8200759887695312;1.8200759887695312
