sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
tmp_transient,107,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,107,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,108,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,108,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,109,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,109,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,110,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,110,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,111,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,111,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,112,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,112,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,113,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,113,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,114,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,114,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,115,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,115,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,116,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,116,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,117,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,117,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,118,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,118,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,119,0,26,1536,1527,5,1432,90,1760,1221,-539,0,0,0,0,0,1,3,20;20;20;20,5;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,119,1,26,1536,1527,5,1432,90,1760,1221,-539,0,0,0,0,1,2.0958905223611004,3,20;20;20;20,5;1;1;1,1.401298464324817e-44;6;0.30416664481163025;0.30416664481163025;0.30416664481163025;0.30416664481163025;0.637499988079071;0.637499988079071
tmp_transient,120,0,27,1536,1528,5,1514,9,1740,1346,-394,0,0,0,0,1,2.0958905223611004,3,14;14;14;14,5;1;1;1,1.401298464324817e-44;6;0.30416664481163025;0.30416664481163025;0.30416664481163025;0.30416664481163025;0.637499988079071;0.637499988079071
tmp_transient,120,1,27,1536,1528,5,1514,9,1740,1346,-394,0,0,0,0,0,1,3,14;14;14;14,5;1;1;1,1.401298464324817e-44;6;0.4765153229236603;0.4765153229236603;0.4765153229236603;0.4765153229236603;0.4765153229236603;0.4765153229236603
tmp_transient,121,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;0.4765153229236603;0.4765153229236603;0.4765153229236603;0.4765153229236603;0.4765153229236603;0.4765153229236603
tmp_transient,121,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,122,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,122,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,123,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,123,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,124,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,124,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,125,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,125,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,126,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,126,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,127,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,127,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,128,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,128,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,129,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,129,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,130,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,130,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,131,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,131,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,132,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,132,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
