sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
chirp_20_20k_5s,126,0,27,1536,1458,793,656,9,459,569,110,0,2,0,0,0,1,3,0;0;3;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.138888955116272;-1.138888955116272;-1.138888955116272
chirp_20_20k_5s,126,1,27,1536,1458,793,656,9,459,569,110,0,2,0,0,0,1,3,0;0;3;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3472222089767456;-1.3472222089767456;-1.3472222089767456
chirp_20_20k_5s,127,0,27,1536,1465,793,663,9,515,576,61,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3472222089767456;-1.3472222089767456;-1.3472222089767456
chirp_20_20k_5s,127,1,27,1536,1465,793,663,9,515,576,61,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.314236044883728;-1.314236044883728;-1.314236044883728
chirp_20_20k_5s,128,0,27,1536,1460,793,658,9,543,571,28,0,2,0,0,0,1,3,0;0;0;6,0;0;0;7,1.401298464324817e-44;6;3;3;3;-1.314236044883728;-1.314236044883728;-1.314236044883728
chirp_20_20k_5s,128,1,27,1536,1460,793,658,9,543,571,28,0,2,0,0,0,1,3,0;0;0;6,0;0;0;7,1.401298464324817e-44;6;3;3;3;-1.282986044883728;-1.282986044883728;-1.282986044883728
chirp_20_20k_5s,129,0,28,1536,1523,793,721,9,631,598,-33,0,2,0,0,0,1,3,0;0;0;4,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.282986044883728;-1.282986044883728;-1.282986044883728
chirp_20_20k_5s,129,1,28,1536,1523,793,721,9,631,598,-33,0,2,0,0,0,1,3,0;0;0;4,0;0;0;0,1.401298464324817e-44;6;3;3;3;0.2673611640930176;-1.3993054628372192;-1.3993054628372192
chirp_20_20k_5s,130,0,28,1536,1525,793,723,9,628,628,0,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;0.2673611640930176;-1.3993054628372192;-1.3993054628372192
chirp_20_20k_5s,130,1,28,1536,1525,793,723,9,628,628,0,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;0.5954861640930176;-1.4045138359069824;-1.4045138359069824
chirp_20_20k_5s,131,0,28,1536,1513,793,711,9,530,608,78,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;0.5954861640930176;-1.4045138359069824;-1.4045138359069824
chirp_20_20k_5s,131,1,28,1536,1513,793,711,9,530,608,78,0,2,0,0,0,1.3850929279680169,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.2795139253139496;0.387152761220932;-1.279513955116272
chirp_20_20k_5s,132,0,28,1536,1527,793,725,9,588,612,24,0,2,0,0,0,1.3850929279680169,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.2795139253139496;0.387152761220932;-1.279513955116272
chirp_20_20k_5s,132,1,28,1536,1527,793,725,9,588,612,24,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.015625;-1.3489583730697632;-1.3489583730697632
chirp_20_20k_5s,133,0,28,1536,1517,793,715,9,586,586,0,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.015625;-1.3489583730697632;-1.3489583730697632
chirp_20_20k_5s,133,1,28,1536,1517,793,715,9,586,586,0,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3645833730697632;-1.3645833730697632;-1.3645833730697632
chirp_20_20k_5s,134,0,28,1536,1512,793,710,9,620,620,0,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3645833730697632;-1.3645833730697632;-1.3645833730697632
chirp_20_20k_5s,134,1,28,1536,1512,793,710,9,620,620,0,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.2430555820465088;-1.2430555820465088;-0.5763888955116272
chirp_20_20k_5s,135,0,28,1536,1515,793,713,9,778,619,-159,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.2430555820465088;-1.2430555820465088;-0.5763888955116272
chirp_20_20k_5s,135,1,28,1536,1515,793,713,9,778,619,-159,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.2847222089767456;-1.2847222089767456;-1.2847222089767456
chirp_20_20k_5s,136,0,28,1536,1528,793,726,9,853,607,-246,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.2847222089767456;-1.2847222089767456;-1.2847222089767456
chirp_20_20k_5s,136,1,28,1536,1528,793,726,9,853,607,-246,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3489583730697632;-1.3489583730697632;-1.3489583730697632
chirp_20_20k_5s,137,0,28,1536,1503,793,701,9,795,611,-184,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3489583730697632;-1.3489583730697632;-1.3489583730697632
chirp_20_20k_5s,137,1,28,1536,1503,793,701,9,795,611,-184,0,2,0,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.201388955116272;-1.201388955116272;-1.201388955116272
