sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
chirp_wait,91,1,26,1536,942,409,524,9,295,440,145,0,2,0,0,1,2.512352111315338,3,23;16;20;17,7;7;7;7,1.401298464324817e-44;7.053030490875244;17.719696044921875;18.386363983154297;6.719696998596191;3.7196969985961914;2.3863635063171387;1.053030252456665
chirp_wait,92,0,26,1536,1087,409,669,9,365,585,220,0,2,0,0,1,2.512352111315338,3,24;17;22;21,7;7;7;7,1.401298464324817e-44;7.053030490875244;17.719696044921875;18.386363983154297;6.719696998596191;3.7196969985961914;2.3863635063171387;1.053030252456665
chirp_wait,92,1,26,1536,1087,409,669,9,365,585,220,0,2,0,0,1,2.328474822800954,3,24;17;22;21,7;7;7;7,1.401298464324817e-44;7.276515007019043;16.94318199157715;18.94318199157715;7.943181991577148;4.943181991577148;3.276515245437622;2.276515245437622
chirp_wait,93,0,26,1536,1005,409,587,9,303,503,200,0,2,0,0,1,2.328474822800954,3,23;17;21;18,7;7;7;7,1.401298464324817e-44;7.276515007019043;16.94318199157715;18.94318199157715;7.943181991577148;4.943181991577148;3.276515245437622;2.276515245437622
chirp_wait,93,1,26,1536,1005,409,587,9,303,503,200,0,2,0,0,1,2.4718099425044766,3,23;17;21;18,7;7;7;7,1.401298464324817e-44;7.020833492279053;17.35416603088379;18.35416603088379;7.020833492279053;4.354166507720947;2.6875;1.3541666269302368
chirp_wait,94,0,26,1536,958,409,540,9,261,456,195,0,2,0,0,1,2.4718099425044766,3,24;4;18;21,7;0;7;7,1.401298464324817e-44;7.020833492279053;17.35416603088379;18.35416603088379;7.020833492279053;4.354166507720947;2.6875;1.3541666269302368
chirp_wait,94,1,26,1536,958,409,540,9,261,456,195,0,2,0,0,0,1.7729268599322947,3,24;4;18;21,7;0;7;7,1.401298464324817e-44;7.33143949508667;12.998106002807617;18.331439971923828;7.998106002807617;4.998106002807617;3.33143949508667;1.9981061220169067
chirp_wait,95,0,26,1536,1017,409,599,9,285,515,230,0,2,0,0,0,1.7729268599322947,3,22;2;22;22,7;0;7;7,1.401298464324817e-44;7.33143949508667;12.998106002807617;18.331439971923828;7.998106002807617;4.998106002807617;3.33143949508667;1.9981061220169067
chirp_wait,95,1,26,1536,1017,409,599,9,285,515,230,0,2,0,0,0,1.8514513889694926,3,22;2;22;22,7;0;7;7,1.401298464324817e-44;6.655303001403809;12.321969985961914;18.655303955078125;8.655303001403809;5.321969509124756;3.6553030014038086;2.321969747543335
chirp_wait,96,0,26,1536,997,409,579,9,270,495,225,0,2,0,0,0,1.8514513889694926,3,19;1;22;21,7;0;7;7,1.401298464324817e-44;6.655303001403809;12.321969985961914;18.655303955078125;8.655303001403809;5.321969509124756;3.6553030014038086;2.321969747543335
